
mu,x0,y0,vx0,vy0,jacobi_constant,distance_to_primary_1,distance_to_primary_2,label
0.01215,0.7775197178293519,-1.3325857280449993,0.19130354674673988,0.17909315837919326,3.605140617443089,1.5489877294045649,1.3490824845750558,1
0.01215,0.14130566133381284,-0.9833783730586025,0.20742673596767558,0.7679870717046755,2.3579678756510614,0.9952796916418932,1.2975632323425152,1
0.01215,-0.9541599629209417,1.25405218889105,-0.8826580640723332,-0.6399472921746523,2.564614703473829,1.5684481702322037,2.3117200497782235,1
0.01215,-1.23205497799667,-0.057079364777942954,-0.919890310455014,-0.13932506178897186,2.2843330944109956,1.221239619904509,2.220638684076689,1
0.01215,-0.8186985901189339,0.638150866758005,-0.2839767696682627,-0.625691331880081,2.5390573517886286,1.0284732164557484,1.9159473732868293,1
0.01215,-0.776978577442676,0.5336578228637117,-0.026923475183609602,0.8939231627444235,2.22031552001216,0.932605717748194,1.843749055501311,0
0.01215,0.9163408460309799,0.7867583969366733,-0.21279471030781916,0.26732194727835146,2.9961071125789207,1.2169979565774498,0.7900014773731305,1
0.01215,-0.6746107115746113,-0.06524109023042801,0.13958654200087595,-0.27926577640634487,3.3444949628197347,0.6656655272991048,1.6637403695840336,0
0.01215,1.2360605141165761,-0.6079895112729937,0.8856636361054193,0.23021758228976097,2.5200948572542647,1.3884094256987531,0.6567036661508665,1
0.01215,-1.2039846790654933,-0.24452113414763132,-0.39361110971747193,-0.34028223311199124,2.873538736229154,1.2166595609569635,2.205431895434311,1
0.01215,-1.1905839162076974,-0.26074701307807846,0.32348003869919273,-0.25496355061692677,2.963863572505238,1.2069364107929423,2.1939834393434112,1
0.01215,0.20842569661066335,0.3508650402662874,0.2036216032005289,-0.990754714477851,3.9390840330840913,0.41443927711589174,0.8547564104439441,2
0.01215,-0.9298641804612624,-0.11120929454431294,0.588215909672382,0.20397803752187071,2.6392738654456966,0.9244278361303981,1.920936017970212,0
0.01215,-1.040194980692888,1.1820877299010462,0.7710871871173619,0.4713886178674054,2.9340520709848197,1.5665911666770145,2.347402361099653,0
0.01215,0.920357125985729,-0.6545953831893604,-0.6977911328256194,0.4785591244277516,2.330642267067634,1.1393264043754054,0.6580656530586685,1
0.01215,1.2319415426331393,1.1323662351262351,-0.8611954151578611,0.24174913667439002,3.1952389256878417,1.6822654537573043,1.1583755745176043,1
0.01215,-0.3175626485920151,1.444797952377832,-0.8871561688367027,-0.6089720915651673,2.380766192645195,1.4767254345731187,1.9471885646488365,1
0.01215,-0.5158491332468812,-0.893972939650912,-0.5665028118139874,-0.5116642355617944,2.4218812124783273,1.026109367300461,1.749370944126921,0
0.01215,-0.5426379422836938,0.45983451735124625,-0.9700836927583709,0.9459853474383149,1.4993714835226628,0.7020436170609637,1.598074192527815,1
0.01215,0.4363594537179264,-0.5995090545867663,0.3734369601944654,0.6545236129419356,2.6505886402484307,0.7487134542706382,0.8145875822586656,1
0.01215,0.8966152875562451,0.06868401628936571,0.9217515795802258,0.5104568242129761,2.0790977768101357,0.9113571429252215,0.1141983662244452,1
0.01215,0.3432280260085224,-0.49558714805673276,0.048573581798209364,0.5813571982232688,3.2926843814943,0.6098361769268202,0.8131076870081079,0
0.01215,0.8324366855307631,0.19690171326078554,-0.8358503557126493,-0.3406296469557024,2.292078313051374,0.8672352357122448,0.25084573546175054,0
0.01215,0.1643428717544574,-0.24852729072274227,0.1304923815999519,-0.21592479060813363,6.534891208116551,0.3048205177052913,0.8601917254340493,2
0.01215,0.16083781775491124,-0.2647356628598707,0.4349864418398406,0.6331965077793331,5.781194039360409,0.31624319167606046,0.8683513809349525,0
0.01215,0.4273978377642105,0.48790853062467154,-0.8081982350494463,0.24246409370899658,2.749972343972945,0.6567016338791298,0.7430756088118474,0
0.01215,0.633023379359008,0.5761415464811362,0.26536414530387065,0.042681299450248567,2.9804336972126584,0.8649784800879139,0.6766394995100284,1
0.01215,1.0629489088882222,0.5901985268479373,-0.3690378068040674,-0.6703448709141278,2.5444004302151053,1.2264468863290092,0.5949572650280665,0
0.01215,0.9140383322019322,0.842851263863899,-0.7954223037252302,0.5111544231882641,2.258282940661286,1.2522871394787891,0.8460770740896506,1
0.01215,-1.3875674709011925,-0.646509621174294,0.8763336344683379,-0.34136596132161356,2.768683643142714,1.5197854814187302,2.4618251057566107,1
